There are 13 pairs of portals
Starting at 32,13
Aiming for 0,11
Testing at 0: 32,13; Dist: 0
Testing at 8: 5,29; Dist: 149
Testing at 11: 18,39; Dist: 149
Testing at 11: 15,36; Dist: 149
Testing at 11: 23,2; Dist: 149
Testing at 12: 15,39; Dist: 149
Testing at 11: 6,19; Dist: 149
Testing at 10: 31,17; Dist: 149
Testing at 9: 7,39; Dist: 150
Testing at 8: 5,30; Dist: 150
Testing at 8: 5,28; Dist: 150
Testing at 11: 19,39; Dist: 150
Testing at 11: 15,35; Dist: 150
Testing at 11: 23,3; Dist: 150
Testing at 12: 16,39; Dist: 150
Testing at 12: 15,38; Dist: 150
Testing at 12: 23,0; Dist: 150
Testing at 10: 32,17; Dist: 150
Testing at 10: 30,17; Dist: 150
Testing at 8: 5,31; Dist: 151
Testing at 8: 5,27; Dist: 151
Testing at 11: 16,35; Dist: 151
Testing at 11: 24,3; Dist: 151
Testing at 11: 22,3; Dist: 151
Testing at 12: 17,39; Dist: 151
Testing at 12: 15,37; Dist: 151
Testing at 12: 23,1; Dist: 151
Testing at 9: 6,11; Dist: 151
Testing at 10: 29,17; Dist: 151
Testing at 8: 4,31; Dist: 152
Testing at 8: 5,32; Dist: 152
Testing at 8: 4,27; Dist: 152
Testing at 8: 5,26; Dist: 152
Testing at 11: 17,35; Dist: 152
Testing at 11: 25,3; Dist: 152
Testing at 11: 21,3; Dist: 152
Testing at 12: 18,39; Dist: 152
Testing at 12: 15,36; Dist: 152
Testing at 12: 23,2; Dist: 152
Testing at 9: 5,11; Dist: 152
Testing at 8: 3,31; Dist: 153
Testing at 8: 5,33; Dist: 153
Testing at 8: 3,27; Dist: 153
Testing at 8: 5,25; Dist: 153
Testing at 11: 18,35; Dist: 153
Testing at 11: 17,36; Dist: 153
Testing at 11: 26,3; Dist: 153
Testing at 11: 25,4; Dist: 153
Testing at 11: 25,2; Dist: 153
Testing at 11: 21,4; Dist: 153
Testing at 11: 21,2; Dist: 153
Testing at 12: 19,39; Dist: 153
Testing at 12: 15,35; Dist: 153
Testing at 12: 23,3; Dist: 153
Testing at 9: 5,10; Dist: 153
Testing at 8: 4,33; Dist: 154
Testing at 8: 5,34; Dist: 154
Testing at 8: 3,28; Dist: 154
Testing at 8: 5,24; Dist: 154
Testing at 11: 19,35; Dist: 154
Testing at 11: 17,37; Dist: 154
Testing at 11: 27,3; Dist: 154
Testing at 11: 25,5; Dist: 154
Testing at 11: 25,1; Dist: 154
Testing at 11: 21,5; Dist: 154
Testing at 11: 21,1; Dist: 154
Testing at 12: 16,35; Dist: 154
Testing at 12: 24,3; Dist: 154
Testing at 12: 22,3; Dist: 154
Testing at 9: 5,9; Dist: 154
Testing at 8: 3,33; Dist: 155
Testing at 8: 5,35; Dist: 155
Testing at 8: 3,29; Dist: 155
Testing at 8: 5,23; Dist: 155
Testing at 11: 19,34; Dist: 155
Testing at 11: 18,37; Dist: 155
Testing at 11: 27,4; Dist: 155
Testing at 11: 27,2; Dist: 155
Testing at 11: 22,5; Dist: 155
Testing at 11: 20,5; Dist: 155
Testing at 11: 21,6; Dist: 155
Testing at 12: 17,35; Dist: 155
Testing at 12: 25,3; Dist: 155
Testing at 12: 21,3; Dist: 155
Testing at 9: 5,8; Dist: 155
Testing at 8: 2,33; Dist: 156
Testing at 8: 3,34; Dist: 156
Testing at 8: 4,23; Dist: 156
Testing at 12: 23,40; Dist: 156
Testing at 11: 19,37; Dist: 156
Testing at 11: 27,5; Dist: 156
Testing at 11: 27,1; Dist: 156
Testing at 11: 23,5; Dist: 156
Testing at 11: 19,5; Dist: 156
Testing at 12: 13,0; Dist: 156
Testing at 12: 18,35; Dist: 156
Testing at 12: 17,36; Dist: 156
Testing at 12: 26,3; Dist: 156
Testing at 12: 25,4; Dist: 156
Testing at 12: 25,2; Dist: 156
Testing at 12: 21,4; Dist: 156
Testing at 12: 21,2; Dist: 156
Testing at 9: 5,7; Dist: 156
Testing at 8: 1,33; Dist: 157
Testing at 8: 3,35; Dist: 157
Testing at 8: 3,23; Dist: 157
Testing at 12: 23,39; Dist: 157
Testing at 11: 28,5; Dist: 157
Testing at 12: 13,1; Dist: 157
Testing at 12: 19,35; Dist: 157
Testing at 12: 17,37; Dist: 157
Testing at 12: 27,3; Dist: 157
Testing at 12: 25,5; Dist: 157
Testing at 12: 25,1; Dist: 157
Testing at 12: 21,5; Dist: 157
Testing at 12: 21,1; Dist: 157
Testing at 9: 5,6; Dist: 157
Testing at 8: 2,35; Dist: 158
Testing at 8: 3,36; Dist: 158
Testing at 8: 2,23; Dist: 158
Testing at 8: 3,24; Dist: 158
Testing at 12: 24,39; Dist: 158
Testing at 12: 22,39; Dist: 158
Testing at 12: 23,38; Dist: 158
Testing at 11: 29,5; Dist: 158
Testing at 12: 12,1; Dist: 158
Testing at 12: 13,2; Dist: 158
Testing at 12: 19,34; Dist: 158
Testing at 12: 18,37; Dist: 158
Testing at 12: 27,4; Dist: 158
Testing at 12: 27,2; Dist: 158
Testing at 12: 22,5; Dist: 158
Testing at 12: 20,5; Dist: 158
Testing at 12: 21,6; Dist: 158
Testing at 9: 5,5; Dist: 158
Testing at 8: 1,35; Dist: 159
Testing at 8: 3,37; Dist: 159
Testing at 8: 1,23; Dist: 159
Testing at 8: 3,25; Dist: 159
Testing at 12: 25,39; Dist: 159
Testing at 12: 21,39; Dist: 159
Testing at 12: 23,37; Dist: 159
Testing at 11: 30,5; Dist: 159
Testing at 11: 29,6; Dist: 159
Testing at 11: 29,4; Dist: 159
Testing at 12: 11,1; Dist: 159
Testing at 12: 13,3; Dist: 159
Testing at 13: 23,40; Dist: 159
Testing at 12: 19,37; Dist: 159
Testing at 12: 27,5; Dist: 159
Testing at 12: 27,1; Dist: 159
Testing at 12: 23,5; Dist: 159
Testing at 12: 19,5; Dist: 159
Testing at 13: 13,0; Dist: 159
Testing at 9: 4,5; Dist: 159
Testing at 8: 2,37; Dist: 160
Testing at 8: 3,38; Dist: 160
Testing at 8: 2,25; Dist: 160
Testing at 12: 21,38; Dist: 160
Testing at 12: 24,37; Dist: 160
Testing at 12: 23,36; Dist: 160
Testing at 11: 31,5; Dist: 160
Testing at 11: 29,7; Dist: 160
Testing at 11: 29,3; Dist: 160
Testing at 12: 10,1; Dist: 160
Testing at 12: 13,4; Dist: 160
Testing at 13: 23,39; Dist: 160
Testing at 12: 28,5; Dist: 160
Testing at 13: 13,1; Dist: 160
Testing at 9: 3,5; Dist: 160
Testing at 8: 1,37; Dist: 161
Testing at 8: 3,39; Dist: 161
Testing at 8: 1,25; Dist: 161
Testing at 12: 21,37; Dist: 161
Testing at 12: 25,37; Dist: 161
Testing at 12: 23,35; Dist: 161
Testing at 11: 31,6; Dist: 161
Testing at 11: 31,4; Dist: 161
Testing at 11: 28,7; Dist: 161
Testing at 11: 29,2; Dist: 161
Testing at 12: 9,1; Dist: 161
Testing at 12: 13,5; Dist: 161
Testing at 13: 24,39; Dist: 161
Testing at 13: 22,39; Dist: 161
Testing at 13: 23,38; Dist: 161
Testing at 12: 29,5; Dist: 161
Testing at 13: 12,1; Dist: 161
Testing at 13: 13,2; Dist: 161
Testing at 9: 2,5; Dist: 161
Testing at 9: 3,4; Dist: 161
Testing at 8: 1,38; Dist: 162
Testing at 8: 0,25; Dist: 162
Testing at 8: 1,26; Dist: 162
Testing at 12: 26,37; Dist: 162
Testing at 12: 24,35; Dist: 162
Testing at 12: 22,35; Dist: 162
Testing at 11: 31,7; Dist: 162
Testing at 11: 31,3; Dist: 162
Testing at 11: 27,7; Dist: 162
Testing at 11: 29,1; Dist: 162
Testing at 12: 8,1; Dist: 162
Testing at 12: 12,5; Dist: 162
Testing at 13: 25,39; Dist: 162
Testing at 13: 21,39; Dist: 162
Testing at 13: 23,37; Dist: 162
Testing at 12: 30,5; Dist: 162
Testing at 12: 29,6; Dist: 162
Testing at 12: 29,4; Dist: 162
Testing at 13: 11,1; Dist: 162
Testing at 13: 13,3; Dist: 162
Testing at 9: 1,5; Dist: 162
Testing at 9: 3,3; Dist: 162
Testing at 8: 1,39; Dist: 163
Testing at 7: 15,6; Dist: 163
Testing at 8: 1,27; Dist: 163
Testing at 12: 27,37; Dist: 163
Testing at 12: 25,35; Dist: 163
Testing at 12: 21,35; Dist: 163
Testing at 11: 31,2; Dist: 163
Testing at 11: 27,8; Dist: 163
Testing at 12: 7,1; Dist: 163
Testing at 12: 11,5; Dist: 163
Testing at 13: 21,38; Dist: 163
Testing at 13: 24,37; Dist: 163
Testing at 13: 23,36; Dist: 163
Testing at 12: 31,5; Dist: 163
Testing at 12: 29,7; Dist: 163
Testing at 12: 29,3; Dist: 163
Testing at 13: 10,1; Dist: 163
Testing at 13: 13,4; Dist: 163
Testing at 9: 1,6; Dist: 163
Testing at 9: 2,3; Dist: 163
Testing at 7: 15,5; Dist: 164
Testing at 8: 1,28; Dist: 164
Testing at 12: 28,37; Dist: 164
Testing at 12: 27,38; Dist: 164
Testing at 12: 21,34; Dist: 164
Testing at 11: 31,1; Dist: 164
Testing at 11: 27,9; Dist: 164
Testing at 12: 6,1; Dist: 164
Testing at 12: 7,2; Dist: 164
Testing at 12: 10,5; Dist: 164
Testing at 12: 11,6; Dist: 164
Testing at 12: 11,4; Dist: 164
Testing at 13: 21,37; Dist: 164
Testing at 13: 25,37; Dist: 164
Testing at 13: 23,35; Dist: 164
Testing at 12: 31,6; Dist: 164
Testing at 12: 31,4; Dist: 164
Testing at 12: 28,7; Dist: 164
Testing at 12: 29,2; Dist: 164
Testing at 13: 9,1; Dist: 164
Testing at 13: 13,5; Dist: 164
Testing at 9: 1,7; Dist: 164
Testing at 9: 1,3; Dist: 164
Testing at 7: 16,5; Dist: 165
Testing at 7: 15,4; Dist: 165
Testing at 8: 1,29; Dist: 165
Testing at 12: 29,37; Dist: 165
Testing at 12: 27,39; Dist: 165
Testing at 13: 32,21; Dist: 165
Testing at 12: 5,1; Dist: 165
Testing at 12: 7,3; Dist: 165
Testing at 12: 9,5; Dist: 165
Testing at 13: 32,15; Dist: 165
Testing at 12: 11,3; Dist: 165
Testing at 13: 26,37; Dist: 165
Testing at 13: 24,35; Dist: 165
Testing at 13: 22,35; Dist: 165
Testing at 12: 31,7; Dist: 165
Testing at 12: 31,3; Dist: 165
Testing at 12: 27,7; Dist: 165
Testing at 12: 29,1; Dist: 165
Testing at 13: 8,1; Dist: 165
Testing at 13: 12,5; Dist: 165
Testing at 9: 2,7; Dist: 165
Testing at 9: 1,8; Dist: 165
Testing at 9: 1,2; Dist: 165
Testing at 7: 17,5; Dist: 166
Testing at 7: 15,3; Dist: 166
Testing at 8: 1,30; Dist: 166
Testing at 12: 30,37; Dist: 166
Testing at 12: 28,39; Dist: 166
Testing at 13: 31,21; Dist: 166
Testing at 12: 4,1; Dist: 166
Testing at 12: 5,2; Dist: 166
Testing at 12: 8,5; Dist: 166
Testing at 12: 9,4; Dist: 166
Testing at 13: 31,15; Dist: 166
Testing at 13: 27,37; Dist: 166
Testing at 13: 25,35; Dist: 166
Testing at 13: 21,35; Dist: 166
Testing at 12: 31,2; Dist: 166
Testing at 12: 27,8; Dist: 166
Testing at 13: 7,1; Dist: 166
Testing at 13: 11,5; Dist: 166
Testing at 9: 3,7; Dist: 166
Testing at 9: 1,9; Dist: 166
Testing at 9: 1,1; Dist: 166
Testing at 7: 17,4; Dist: 167
Testing at 8: 1,31; Dist: 167
Testing at 12: 31,37; Dist: 167
Testing at 12: 29,39; Dist: 167
Testing at 13: 30,21; Dist: 167
Testing at 13: 31,22; Dist: 167
Testing at 12: 3,1; Dist: 167
Testing at 12: 5,3; Dist: 167
Testing at 12: 7,5; Dist: 167
Testing at 12: 9,3; Dist: 167
Testing at 13: 30,15; Dist: 167
Testing at 13: 28,37; Dist: 167
Testing at 13: 27,38; Dist: 167
Testing at 13: 21,34; Dist: 167
Testing at 12: 31,1; Dist: 167
Testing at 12: 27,9; Dist: 167
Testing at 13: 6,1; Dist: 167
Testing at 13: 7,2; Dist: 167
Testing at 13: 10,5; Dist: 167
Testing at 13: 11,6; Dist: 167
Testing at 13: 11,4; Dist: 167
Testing at 9: 2,9; Dist: 167
Testing at 9: 1,10; Dist: 167
Testing at 7: 17,3; Dist: 168
Testing at 12: 31,38; Dist: 168
Testing at 13: 29,21; Dist: 168
Testing at 13: 31,23; Dist: 168
Testing at 13: 29,15; Dist: 168
Testing at 13: 29,37; Dist: 168
Testing at 13: 27,39; Dist: 168
Testing at 14: 32,21; Dist: 168
Testing at 13: 5,1; Dist: 168
Testing at 13: 7,3; Dist: 168
Testing at 13: 9,5; Dist: 168
Testing at 14: 32,15; Dist: 168
Testing at 13: 11,3; Dist: 168
Testing at 9: 3,9; Dist: 168
Testing at 9: 1,11; Dist: 168
Testing at 7: 18,3; Dist: 169
Testing at 7: 17,2; Dist: 169
Testing at 12: 31,39; Dist: 169
Testing at 13: 30,23; Dist: 169
Testing at 13: 31,24; Dist: 169
Testing at 13: 29,14; Dist: 169
Testing at 13: 30,37; Dist: 169
Testing at 13: 28,39; Dist: 169
Testing at 14: 31,21; Dist: 169
Testing at 13: 4,1; Dist: 169
Testing at 13: 5,2; Dist: 169
Testing at 13: 8,5; Dist: 169
Testing at 13: 9,4; Dist: 169
Testing at 14: 31,15; Dist: 169
Testing at 9: 2,11; Dist: 169
Testing at 9: 0,11; Dist: 169
Testing at 7: 19,3; Dist: 170
Testing at 7: 17,1; Dist: 170
Testing at 13: 29,23; Dist: 170
Testing at 13: 31,25; Dist: 170
Testing at 13: 29,13; Dist: 170
Testing at 13: 31,37; Dist: 170
Testing at 13: 29,39; Dist: 170
Testing at 14: 30,21; Dist: 170
Testing at 14: 31,22; Dist: 170
Testing at 13: 3,1; Dist: 170
Testing at 13: 5,3; Dist: 170
Testing at 13: 7,5; Dist: 170
Testing at 13: 9,3; Dist: 170
Testing at 14: 30,15; Dist: 170
Testing at 9: 3,11; Dist: 170
Testing at 7: 19,2; Dist: 171
Testing at 7: 16,1; Dist: 171
Testing at 13: 31,26; Dist: 171
Testing at 13: 29,12; Dist: 171
Testing at 13: 31,38; Dist: 171
Testing at 14: 29,21; Dist: 171
Testing at 14: 31,23; Dist: 171
Testing at 14: 29,15; Dist: 171
Testing at 9: 3,12; Dist: 171
Testing at 7: 19,1; Dist: 172
Testing at 7: 15,1; Dist: 172
Testing at 13: 31,27; Dist: 172
Testing at 13: 29,11; Dist: 172
Testing at 13: 31,39; Dist: 172
Testing at 14: 30,23; Dist: 172
Testing at 14: 31,24; Dist: 172
Testing at 14: 29,14; Dist: 172
Testing at 9: 3,13; Dist: 172
Testing at 7: 19,0; Dist: 173
Testing at 13: 30,27; Dist: 173
Testing at 13: 31,28; Dist: 173
Testing at 13: 28,11; Dist: 173
Testing at 13: 29,10; Dist: 173
Testing at 14: 29,23; Dist: 173
Testing at 14: 31,25; Dist: 173
Testing at 14: 29,13; Dist: 173
Testing at 9: 4,13; Dist: 173
Testing at 9: 2,13; Dist: 173
Testing at 6: 26,15; Dist: 174
Testing at 13: 29,27; Dist: 174
Testing at 13: 31,29; Dist: 174
Testing at 13: 27,11; Dist: 174
Testing at 13: 29,9; Dist: 174
Testing at 14: 31,26; Dist: 174
Testing at 14: 29,12; Dist: 174
Testing at 9: 5,13; Dist: 174
Testing at 9: 1,13; Dist: 174
Testing at 6: 27,15; Dist: 175
Testing at 13: 28,27; Dist: 175
Testing at 13: 29,26; Dist: 175
Testing at 13: 31,30; Dist: 175
Testing at 13: 27,12; Dist: 175
Testing at 13: 30,9; Dist: 175
Testing at 14: 31,27; Dist: 175
Testing at 14: 29,11; Dist: 175
Testing at 9: 0,13; Dist: 175
Testing at 6: 27,14; Dist: 176
Testing at 13: 27,27; Dist: 176
Testing at 13: 29,25; Dist: 176
Testing at 13: 31,31; Dist: 176
Testing at 13: 27,13; Dist: 176
Testing at 13: 31,9; Dist: 176
Testing at 14: 30,27; Dist: 176
Testing at 14: 31,28; Dist: 176
Testing at 14: 28,11; Dist: 176
Testing at 14: 29,10; Dist: 176
Testing at 8: 26,27; Dist: 176
Testing at 6: 27,13; Dist: 177
Testing at 13: 26,27; Dist: 177
Testing at 13: 27,26; Dist: 177
Testing at 13: 30,31; Dist: 177
Testing at 13: 31,32; Dist: 177
Testing at 13: 27,14; Dist: 177
Testing at 13: 31,10; Dist: 177
Testing at 14: 29,27; Dist: 177
Testing at 14: 31,29; Dist: 177
Testing at 14: 27,11; Dist: 177
Testing at 14: 29,9; Dist: 177
Testing at 8: 27,27; Dist: 177
Testing at 6: 27,12; Dist: 178
Testing at 14: 0,13; Dist: 178
Testing at 13: 27,25; Dist: 178
Testing at 13: 29,31; Dist: 178
Testing at 13: 31,33; Dist: 178
Testing at 13: 27,15; Dist: 178
Testing at 13: 31,11; Dist: 178
Testing at 14: 28,27; Dist: 178
Testing at 14: 29,26; Dist: 178
Testing at 14: 31,30; Dist: 178
Testing at 14: 27,12; Dist: 178
Testing at 14: 30,9; Dist: 178
Testing at 8: 28,27; Dist: 178
Testing at 8: 27,26; Dist: 178
Testing at 6: 27,11; Dist: 179
Testing at 14: 1,13; Dist: 179
Testing at 13: 28,31; Dist: 179
Testing at 13: 29,30; Dist: 179
Testing at 13: 30,33; Dist: 179
Testing at 13: 31,34; Dist: 179
Testing at 13: 26,15; Dist: 179
Testing at 13: 31,12; Dist: 179
Testing at 14: 27,27; Dist: 179
Testing at 14: 29,25; Dist: 179
Testing at 14: 31,31; Dist: 179
Testing at 14: 27,13; Dist: 179
Testing at 14: 31,9; Dist: 179
Testing at 8: 29,27; Dist: 179
Testing at 8: 27,25; Dist: 179
Testing at 6: 28,11; Dist: 180
Testing at 14: 2,13; Dist: 180
Testing at 13: 27,31; Dist: 180
Testing at 13: 29,29; Dist: 180
Testing at 13: 29,33; Dist: 180
Testing at 13: 31,35; Dist: 180
Testing at 14: 19,0; Dist: 180
Testing at 13: 31,13; Dist: 180
Testing at 14: 26,27; Dist: 180
Testing at 14: 27,26; Dist: 180
Testing at 14: 30,31; Dist: 180
Testing at 14: 31,32; Dist: 180
Testing at 14: 27,14; Dist: 180
Testing at 14: 31,10; Dist: 180
Testing at 8: 30,27; Dist: 180
Testing at 8: 29,26; Dist: 180
Testing at 6: 29,11; Dist: 181
Testing at 14: 3,13; Dist: 181
Testing at 13: 27,32; Dist: 181
Testing at 13: 27,30; Dist: 181
Testing at 13: 29,34; Dist: 181
Testing at 14: 19,1; Dist: 181
Testing at 13: 32,13; Dist: 181
Testing at 15: 0,13; Dist: 181
Testing at 14: 27,25; Dist: 181
Testing at 14: 29,31; Dist: 181
Testing at 14: 31,33; Dist: 181
Testing at 14: 27,15; Dist: 181
Testing at 14: 31,11; Dist: 181
Testing at 8: 31,27; Dist: 181
Testing at 8: 29,25; Dist: 181
Testing at 6: 29,12; Dist: 182
Testing at 6: 29,10; Dist: 182
Testing at 14: 4,13; Dist: 182
Testing at 14: 3,12; Dist: 182
Testing at 13: 27,33; Dist: 182
Testing at 13: 27,29; Dist: 182
Testing at 13: 29,35; Dist: 182
Testing at 14: 19,2; Dist: 182
Testing at 15: 1,13; Dist: 182
Testing at 14: 28,31; Dist: 182
Testing at 14: 29,30; Dist: 182
Testing at 14: 30,33; Dist: 182
Testing at 14: 31,34; Dist: 182
Testing at 14: 26,15; Dist: 182
Testing at 14: 31,12; Dist: 182
Testing at 8: 31,28; Dist: 182
Testing at 8: 31,26; Dist: 182
Testing at 6: 29,13; Dist: 183
Testing at 6: 29,9; Dist: 183
Testing at 14: 5,13; Dist: 183
Testing at 14: 3,11; Dist: 183
Testing at 13: 28,35; Dist: 183
Testing at 14: 19,3; Dist: 183
Testing at 15: 2,13; Dist: 183
Testing at 14: 27,31; Dist: 183
Testing at 14: 29,29; Dist: 183
Testing at 14: 29,33; Dist: 183
Testing at 14: 31,35; Dist: 183
Testing at 15: 19,0; Dist: 183
Testing at 14: 31,13; Dist: 183
Testing at 8: 31,29; Dist: 183
Testing at 8: 31,25; Dist: 183
Testing at 6: 29,14; Dist: 184
Testing at 6: 30,9; Dist: 184
Testing at 14: 2,11; Dist: 184
Testing at 13: 27,35; Dist: 184
Testing at 14: 18,3; Dist: 184
Testing at 15: 3,13; Dist: 184
Testing at 14: 27,32; Dist: 184
Testing at 14: 27,30; Dist: 184
Testing at 14: 29,34; Dist: 184
Testing at 15: 19,1; Dist: 184
Testing at 14: 32,13; Dist: 184
Testing at 8: 31,30; Dist: 184
Testing at 8: 31,24; Dist: 184
Testing at 6: 29,15; Dist: 185
Testing at 6: 31,9; Dist: 185
Testing at 14: 1,11; Dist: 185
Testing at 14: 17,3; Dist: 185
Testing at 15: 4,13; Dist: 185
Testing at 15: 3,12; Dist: 185
Testing at 14: 27,33; Dist: 185
Testing at 14: 27,29; Dist: 185
Testing at 14: 29,35; Dist: 185
Testing at 15: 19,2; Dist: 185
Testing at 8: 31,31; Dist: 185
Testing at 8: 31,23; Dist: 185
Testing at 6: 30,15; Dist: 186
Testing at 6: 31,10; Dist: 186
Testing at 14: 0,11; Dist: 186
Testing at 14: 1,10; Dist: 186
Testing at 14: 17,4; Dist: 186
Testing at 14: 17,2; Dist: 186
Testing at 15: 5,13; Dist: 186
Testing at 15: 3,11; Dist: 186
Testing at 14: 28,35; Dist: 186
Testing at 15: 19,3; Dist: 186
Testing at 8: 30,31; Dist: 186
Testing at 8: 31,32; Dist: 186
Testing at 8: 30,23; Dist: 186
Testing at 8: 31,22; Dist: 186
Testing at 6: 31,15; Dist: 187
Testing at 6: 31,11; Dist: 187
Testing at 14: 1,9; Dist: 187
Testing at 14: 17,5; Dist: 187
Testing at 14: 17,1; Dist: 187
Testing at 15: 2,11; Dist: 187
Testing at 14: 27,35; Dist: 187
Testing at 15: 18,3; Dist: 187
Testing at 8: 29,31; Dist: 187
Testing at 8: 31,33; Dist: 187
Testing at 8: 29,23; Dist: 187
Testing at 8: 31,21; Dist: 187
Testing at 6: 32,15; Dist: 188
Testing at 6: 31,12; Dist: 188
Testing at 14: 2,9; Dist: 188
Testing at 14: 1,8; Dist: 188
Testing at 14: 16,5; Dist: 188
Testing at 14: 16,1; Dist: 188
Testing at 15: 1,11; Dist: 188
Testing at 15: 17,3; Dist: 188
Testing at 8: 28,31; Dist: 188
Testing at 8: 29,30; Dist: 188
Testing at 8: 30,33; Dist: 188
Testing at 8: 31,34; Dist: 188
Testing at 8: 32,21; Dist: 188
Testing at 8: 30,21; Dist: 188
Testing at 5: 11,6; Dist: 189
Testing at 6: 31,13; Dist: 189
Testing at 14: 3,9; Dist: 189
Testing at 14: 1,7; Dist: 189
Testing at 14: 15,5; Dist: 189
Testing at 14: 15,1; Dist: 189
Testing at 15: 0,11; Dist: 189
Testing at 15: 1,10; Dist: 189
Testing at 15: 17,4; Dist: 189
Testing at 15: 17,2; Dist: 189
Testing at 8: 27,31; Dist: 189
Testing at 8: 29,29; Dist: 189
Testing at 8: 29,33; Dist: 189
Testing at 8: 31,35; Dist: 189
Testing at 7: 21,34; Dist: 189
Testing at 8: 29,21; Dist: 189
Testing at 5: 11,5; Dist: 190
Testing at 6: 32,13; Dist: 190
Testing at 14: 2,7; Dist: 190
Testing at 14: 1,6; Dist: 190
Testing at 14: 15,6; Dist: 190
Testing at 14: 15,4; Dist: 190
Testing at 15: 1,9; Dist: 190
Testing at 15: 17,5; Dist: 190
Testing at 15: 17,1; Dist: 190
Testing at 8: 27,32; Dist: 190
Testing at 8: 27,30; Dist: 190
Testing at 8: 29,34; Dist: 190
Testing at 7: 21,35; Dist: 190
Testing at 5: 12,5; Dist: 191
Testing at 5: 10,5; Dist: 191
Testing at 5: 11,4; Dist: 191
Testing at 14: 3,7; Dist: 191
Testing at 14: 1,5; Dist: 191
Testing at 15: 0,25; Dist: 191
Testing at 14: 15,3; Dist: 191
Testing at 15: 2,9; Dist: 191
Testing at 15: 1,8; Dist: 191
Testing at 15: 16,5; Dist: 191
Testing at 15: 16,1; Dist: 191
Testing at 8: 27,33; Dist: 191
Testing at 8: 27,29; Dist: 191
Testing at 8: 29,35; Dist: 191
Testing at 7: 22,35; Dist: 191
Testing at 5: 13,5; Dist: 192
Testing at 5: 9,5; Dist: 192
Testing at 5: 11,3; Dist: 192
Testing at 14: 2,5; Dist: 192
Testing at 15: 1,25; Dist: 192
Testing at 15: 3,9; Dist: 192
Testing at 15: 1,7; Dist: 192
Testing at 15: 15,5; Dist: 192
Testing at 15: 15,1; Dist: 192
Testing at 8: 28,35; Dist: 192
Testing at 7: 23,35; Dist: 192
Testing at 5: 13,4; Dist: 193
Testing at 5: 8,5; Dist: 193
Testing at 5: 9,4; Dist: 193
Testing at 14: 3,5; Dist: 193
Testing at 15: 2,25; Dist: 193
Testing at 15: 1,26; Dist: 193
Testing at 15: 2,7; Dist: 193
Testing at 15: 1,6; Dist: 193
Testing at 15: 15,6; Dist: 193
Testing at 15: 15,4; Dist: 193
Testing at 8: 27,35; Dist: 193
Testing at 7: 24,35; Dist: 193
Testing at 7: 23,36; Dist: 193
Testing at 5: 13,3; Dist: 194
Testing at 5: 7,5; Dist: 194
Testing at 5: 9,3; Dist: 194
Testing at 14: 4,5; Dist: 194
Testing at 14: 3,4; Dist: 194
Testing at 15: 3,25; Dist: 194
Testing at 15: 1,27; Dist: 194
Testing at 15: 3,7; Dist: 194
Testing at 15: 1,5; Dist: 194
Testing at 16: 0,25; Dist: 194
Testing at 15: 15,3; Dist: 194
Testing at 7: 25,35; Dist: 194
Testing at 7: 23,37; Dist: 194
Testing at 5: 13,2; Dist: 195
Testing at 14: 5,5; Dist: 195
Testing at 14: 3,3; Dist: 195
Testing at 15: 3,24; Dist: 195
Testing at 15: 1,28; Dist: 195
Testing at 15: 2,5; Dist: 195
Testing at 16: 1,25; Dist: 195
Testing at 7: 24,37; Dist: 195
Testing at 7: 23,38; Dist: 195
Testing at 5: 13,1; Dist: 196
Testing at 14: 5,6; Dist: 196
Testing at 14: 2,3; Dist: 196
Testing at 15: 3,23; Dist: 196
Testing at 15: 1,29; Dist: 196
Testing at 15: 3,5; Dist: 196
Testing at 16: 2,25; Dist: 196
Testing at 16: 1,26; Dist: 196
Testing at 7: 25,37; Dist: 196
Testing at 7: 23,39; Dist: 196
Testing at 5: 12,1; Dist: 197
Testing at 5: 13,0; Dist: 197
Testing at 14: 5,7; Dist: 197
Testing at 14: 1,3; Dist: 197
Testing at 15: 4,23; Dist: 197
Testing at 15: 2,23; Dist: 197
Testing at 15: 1,30; Dist: 197
Testing at 15: 4,5; Dist: 197
Testing at 15: 3,4; Dist: 197
Testing at 16: 3,25; Dist: 197
Testing at 16: 1,27; Dist: 197
Testing at 7: 26,37; Dist: 197
Testing at 7: 24,39; Dist: 197
Testing at 7: 22,39; Dist: 197
Testing at 7: 23,40; Dist: 197
Testing at 5: 11,1; Dist: 198
Testing at 4: 21,6; Dist: 198
Testing at 14: 5,8; Dist: 198
Testing at 14: 1,2; Dist: 198
Testing at 15: 5,23; Dist: 198
Testing at 15: 1,23; Dist: 198
Testing at 15: 1,31; Dist: 198
Testing at 15: 5,5; Dist: 198
Testing at 15: 3,3; Dist: 198
Testing at 16: 3,24; Dist: 198
Testing at 16: 1,28; Dist: 198
Testing at 7: 27,37; Dist: 198
Testing at 7: 25,39; Dist: 198
Testing at 7: 21,39; Dist: 198
Testing at 6: 19,34; Dist: 198
Testing at 5: 10,1; Dist: 199
Testing at 4: 21,5; Dist: 199
Testing at 14: 5,9; Dist: 199
Testing at 14: 1,1; Dist: 199
Testing at 15: 5,24; Dist: 199
Testing at 15: 5,6; Dist: 199
Testing at 15: 2,3; Dist: 199
Testing at 16: 3,23; Dist: 199
Testing at 16: 1,29; Dist: 199
Testing at 7: 28,37; Dist: 199
Testing at 7: 27,38; Dist: 199
